D:\Application\Anaconda3\envs\torch\python.exe C:/Users/meiyan/Desktop/VirtualBackground/find_lr.py
0/1375, loss:0.2944, lr:1e-08
485/1375, loss:0.2698, lr:2.9450380420717614e-06
486/1375, loss:0.2687, lr:2.979763651855981e-06
487/1375, loss:0.2611, lr:3.0148987191608366e-06
488/1375, loss:0.2832, lr:3.050448071992582e-06
489/1375, loss:0.2709, lr:3.0864165952855856e-06
490/1375, loss:0.2723, lr:3.1228092315735808e-06
491/1375, loss:0.2721, lr:3.159630981668835e-06
492/1375, loss:0.2748, lr:3.196886905349324e-06
493/1375, loss:0.2809, lr:3.234582122054011e-06
494/1375, loss:0.2816, lr:3.2727218115863213e-06
495/1375, loss:0.2646, lr:3.311311214825915e-06
496/1375, loss:0.2741, lr:3.350355634448849e-06
497/1375, loss:0.2846, lr:3.389860435656234e-06
498/1375, loss:0.2766, lr:3.4298310469114807e-06
499/1375, loss:0.2752, lr:3.4702729606862388e-06
500/1375, loss:0.2774, lr:3.511191734215135e-06
501/1375, loss:0.2594, lr:3.5525929902594062e-06
502/1375, loss:0.2801, lr:3.594482417879539e-06
503/1375, loss:0.2896, lr:3.6368657732170184e-06
504/1375, loss:0.2800, lr:3.679748880285297e-06
505/1375, loss:0.2796, lr:3.723137631770088e-06
506/1375, loss:0.2604, lr:3.7670379898390926e-06
507/1375, loss:0.2764, lr:3.8114559869612825e-06
508/1375, loss:0.2747, lr:3.856397726735834e-06
509/1375, loss:0.2677, lr:3.9018693847308435e-06
510/1375, loss:0.2764, lr:3.947877209331927e-06
511/1375, loss:0.2684, lr:3.994427522600829e-06
512/1375, loss:0.2749, lr:4.041526721144154e-06
513/1375, loss:0.2566, lr:4.089181276992342e-06
514/1375, loss:0.2658, lr:4.1373977384890095e-06
515/1375, loss:0.2743, lr:4.186182731190771e-06
516/1375, loss:0.2749, lr:4.235542958777681e-06
517/1375, loss:0.2666, lr:4.2854852039744e-06
518/1375, loss:0.2694, lr:4.33601632948223e-06
519/1375, loss:0.2685, lr:4.387143278922136e-06
520/1375, loss:0.2833, lr:4.4388730777888905e-06
521/1375, loss:0.2755, lr:4.491212834416462e-06
522/1375, loss:0.2812, lr:4.544169740954793e-06
523/1375, loss:0.2723, lr:4.597751074358095e-06
524/1375, loss:0.2761, lr:4.65196419738479e-06
525/1375, loss:0.2781, lr:4.706816559609254e-06
526/1375, loss:0.2675, lr:4.762315698445475e-06
527/1375, loss:0.2694, lr:4.818469240182798e-06
528/1375, loss:0.2661, lr:4.875284901033869e-06
529/1375, loss:0.2757, lr:4.932770488194945e-06
530/1375, loss:0.2701, lr:4.9909339009186975e-06
531/1375, loss:0.2781, lr:5.049783131599675e-06
532/1375, loss:0.2726, lr:5.109326266872558e-06
533/1375, loss:0.2830, lr:5.169571488723365e-06
534/1375, loss:0.2830, lr:5.230527075613764e-06
535/1375, loss:0.2777, lr:5.292201403618636e-06
536/1375, loss:0.2776, lr:5.354602947577056e-06
537/1375, loss:0.2669, lr:5.417740282256844e-06
538/1375, loss:0.2843, lr:5.481622083532848e-06
539/1375, loss:0.2776, lr:5.546257129579117e-06
540/1375, loss:0.2834, lr:5.611654302075137e-06
541/1375, loss:0.2723, lr:5.677822587426288e-06
542/1375, loss:0.2795, lr:5.744771077998685e-06
543/1375, loss:0.2748, lr:5.812508973368592e-06
544/1375, loss:0.2597, lr:5.881045581586556e-06
545/1375, loss:0.2714, lr:5.9503903204564545e-06
546/1375, loss:0.2736, lr:6.020552718829621e-06
547/1375, loss:0.2711, lr:6.091542417914229e-06
548/1375, loss:0.2704, lr:6.163369172600122e-06
549/1375, loss:0.2668, lr:6.236042852799254e-06
550/1375, loss:0.2809, lr:6.309573444801943e-06
551/1375, loss:0.2744, lr:6.3839710526491176e-06
552/1375, loss:0.2776, lr:6.459245899520737e-06
553/1375, loss:0.2678, lr:6.535408329140589e-06
554/1375, loss:0.2774, lr:6.612468807197648e-06
555/1375, loss:0.2709, lr:6.690437922784195e-06
556/1375, loss:0.2795, lr:6.769326389850892e-06
557/1375, loss:0.2822, lr:6.849145048679019e-06
558/1375, loss:0.2705, lr:6.929904867370065e-06
559/1375, loss:0.2820, lr:7.0116169433528825e-06
560/1375, loss:0.2747, lr:7.094292504908621e-06
561/1375, loss:0.2810, lr:7.1779429127136305e-06
562/1375, loss:0.2829, lr:7.262579661400568e-06
563/1375, loss:0.2708, lr:7.3482143811379035e-06
564/1375, loss:0.2626, lr:7.4348588392280535e-06
565/1375, loss:0.2785, lr:7.5225249417243615e-06
566/1375, loss:0.2728, lr:7.611224735067137e-06
567/1375, loss:0.2777, lr:7.700970407738995e-06
568/1375, loss:0.2627, lr:7.791774291939703e-06
569/1375, loss:0.2787, lr:7.88364886528079e-06
570/1375, loss:0.2691, lr:7.97660675250012e-06
571/1375, loss:0.2700, lr:8.070660727196702e-06
572/1375, loss:0.2710, lr:8.165823713585939e-06
573/1375, loss:0.2711, lr:8.26210878827558e-06
574/1375, loss:0.2774, lr:8.359529182062615e-06
575/1375, loss:0.2683, lr:8.458098281751355e-06
576/1375, loss:0.2690, lr:8.557829631992948e-06
577/1375, loss:0.2651, lr:8.65873693714659e-06
578/1375, loss:0.2783, lr:8.760834063162673e-06
579/1375, loss:0.2698, lr:8.86413503948815e-06
580/1375, loss:0.2762, lr:8.968654060994357e-06
581/1375, loss:0.2716, lr:9.074405489927564e-06
582/1375, loss:0.2762, lr:9.181403857882543e-06
583/1375, loss:0.2688, lr:9.289663867799382e-06
584/1375, loss:0.2724, lr:9.399200395983864e-06
585/1375, loss:0.2835, lr:9.510028494151658e-06
586/1375, loss:0.2735, lr:9.622163391496619e-06
587/1375, loss:0.2781, lr:9.735620496783468e-06
588/1375, loss:0.2786, lr:9.850415400465162e-06
589/1375, loss:0.2800, lr:9.966563876825213e-06
590/1375, loss:0.2757, lr:1.0084081886145277e-05
591/1375, loss:0.2675, lr:1.0202985576898302e-05
592/1375, loss:0.2669, lr:1.0323291287967536e-05
593/1375, loss:0.2697, lr:1.0445015550891696e-05
594/1375, loss:0.2671, lr:1.0568175092136607e-05
595/1375, loss:0.2727, lr:1.0692786835393641e-05
596/1375, loss:0.2608, lr:1.0818867903905242e-05
597/1375, loss:0.2622, lr:1.0946435622817878e-05
598/1375, loss:0.2794, lr:1.107550752156274e-05
599/1375, loss:0.2730, lr:1.1206101336264508e-05
600/1375, loss:0.2720, lr:1.1338235012178518e-05
601/1375, loss:0.2720, lr:1.1471926706156674e-05
602/1375, loss:0.2721, lr:1.1607194789142428e-05
603/1375, loss:0.2695, lr:1.1744057848695179e-05
604/1375, loss:0.2648, lr:1.1882534691544447e-05
605/1375, loss:0.2745, lr:1.2022644346174154e-05
606/1375, loss:0.2712, lr:1.216440606543738e-05
607/1375, loss:0.2803, lr:1.230783932920195e-05
608/1375, loss:0.2766, lr:1.2452963847027218e-05
609/1375, loss:0.2619, lr:1.2599799560872412e-05
610/1375, loss:0.2739, lr:1.2748366647836912e-05
611/1375, loss:0.2708, lr:1.289868552293284e-05
612/1375, loss:0.2786, lr:1.3050776841890347e-05
613/1375, loss:0.2653, lr:1.3204661503995968e-05
614/1375, loss:0.2744, lr:1.3360360654964456e-05
615/1375, loss:0.2784, lr:1.3517895689844467e-05
616/1375, loss:0.2578, lr:1.367728825595852e-05
617/1375, loss:0.2793, lr:1.3838560255877605e-05
618/1375, loss:0.2862, lr:1.400173385043089e-05
619/1375, loss:0.2779, lr:1.4166831461750885e-05
620/1375, loss:0.2731, lr:1.433387577635454e-05
621/1375, loss:0.2822, lr:1.4502889748260657e-05
622/1375, loss:0.2704, lr:1.467389660214407e-05
623/1375, loss:0.2788, lr:1.4846919836527003e-05
624/1375, loss:0.2803, lr:1.5021983227008077e-05
625/1375, loss:0.2629, lr:1.519911082952937e-05
626/1375, loss:0.2736, lr:1.5378326983682017e-05
627/1375, loss:0.2755, lr:1.5559656316050777e-05
628/1375, loss:0.2634, lr:1.5743123743598045e-05
629/1375, loss:0.2668, lr:1.592875447708775e-05
630/1375, loss:0.2724, lr:1.6116574024549647e-05
631/1375, loss:0.2745, lr:1.6306608194784438e-05
632/1375, loss:0.2809, lr:1.6498883100910232e-05
633/1375, loss:0.2788, lr:1.6693425163950823e-05
634/1375, loss:0.2653, lr:1.689026111646627e-05
635/1375, loss:0.2648, lr:1.7089418006226304e-05
636/1375, loss:0.2714, lr:1.7290923199927013e-05
637/1375, loss:0.2782, lr:1.74948043869514e-05
638/1375, loss:0.2824, lr:1.7701089583174248e-05
639/1375, loss:0.2758, lr:1.790980713481185e-05
640/1375, loss:0.2733, lr:1.8120985722317158e-05
641/1375, loss:0.2738, lr:1.833465436432082e-05
642/1375, loss:0.2713, lr:1.8550842421618734e-05
643/1375, loss:0.2669, lr:1.8769579601206578e-05
644/1375, loss:0.2667, lr:1.8990895960361935e-05
645/1375, loss:0.2604, lr:1.9214821910774553e-05
646/1375, loss:0.2733, lr:1.9441388222725295e-05
647/1375, loss:0.2699, lr:1.967062602931436e-05
648/1375, loss:0.2764, lr:1.9902566830739373e-05
649/1375, loss:0.2783, lr:2.0137242498623924e-05
650/1375, loss:0.2648, lr:2.0374685280397124e-05
651/1375, loss:0.2702, lr:2.0614927803724812e-05
652/1375, loss:0.2864, lr:2.0858003080993017e-05
653/1375, loss:0.2638, lr:2.110394451384428e-05
654/1375, loss:0.2827, lr:2.135278589776747e-05
655/1375, loss:0.2802, lr:2.16045614267417e-05
656/1375, loss:0.2795, lr:2.185930569793504e-05
657/1375, loss:0.2615, lr:2.2117053716458587e-05
658/1375, loss:0.2732, lr:2.2377840900176618e-05
659/1375, loss:0.2559, lr:2.264170308457347e-05
660/1375, loss:0.2741, lr:2.2908676527677776e-05
661/1375, loss:0.2643, lr:2.3178797915044788e-05
662/1375, loss:0.2694, lr:2.3452104364797435e-05
663/1375, loss:0.2711, lr:2.372863343272684e-05
664/1375, loss:0.2632, lr:2.400842311745295e-05
665/1375, loss:0.2727, lr:2.4291511865646035e-05
666/1375, loss:0.2796, lr:2.457793857730975e-05
667/1375, loss:0.2696, lr:2.48677426111265e-05
668/1375, loss:0.2781, lr:2.516096378986581e-05
669/1375, loss:0.2815, lr:2.545764240585649e-05
670/1375, loss:0.2777, lr:2.5757819226523323e-05
671/1375, loss:0.2777, lr:2.606153549998901e-05
672/1375, loss:0.2727, lr:2.6368832960742202e-05
673/1375, loss:0.2748, lr:2.6679753835372346e-05
674/1375, loss:0.2728, lr:2.699434084837216e-05
675/1375, loss:0.2690, lr:2.7312637228008518e-05
676/1375, loss:0.2760, lr:2.763468671226257e-05
677/1375, loss:0.2709, lr:2.796053355483989e-05
678/1375, loss:0.2618, lr:2.8290222531251518e-05
679/1375, loss:0.2684, lr:2.8623798944966666e-05
680/1375, loss:0.2755, lr:2.8961308633637997e-05
681/1375, loss:0.2585, lr:2.930279797540031e-05
682/1375, loss:0.2739, lr:2.9648313895243485e-05
683/1375, loss:0.2632, lr:2.9997903871460572e-05
684/1375, loss:0.2736, lr:3.0351615942171912e-05
685/1375, loss:0.2727, lr:3.070949871192619e-05
686/1375, loss:0.2667, lr:3.107160135837932e-05
687/1375, loss:0.2742, lr:3.143797363905209e-05
688/1375, loss:0.2544, lr:3.180866589816746e-05
689/1375, loss:0.2648, lr:3.2183729073568526e-05
690/1375, loss:0.2607, lr:3.2563214703718e-05
691/1375, loss:0.2781, lr:3.294717493478028e-05
692/1375, loss:0.2652, lr:3.333566252778697e-05
693/1375, loss:0.2645, lr:3.372873086588695e-05
694/1375, loss:0.2853, lr:3.412643396168187e-05
695/1375, loss:0.2718, lr:3.4528826464648195e-05
696/1375, loss:0.2724, lr:3.493596366864673e-05
697/1375, loss:0.2725, lr:3.534790151952069e-05
698/1375, loss:0.2705, lr:3.5764696622783396e-05
699/1375, loss:0.2718, lr:3.618640625139658e-05
700/1375, loss:0.2676, lr:3.6613088353640413e-05
701/1375, loss:0.2731, lr:3.7044801561076356e-05
702/1375, loss:0.2691, lr:3.748160519660387e-05
703/1375, loss:0.2690, lr:3.7923559282612155e-05
704/1375, loss:0.2655, lr:3.837072454922796e-05
705/1375, loss:0.2648, lr:3.882316244266071e-05
706/1375, loss:0.2614, lr:3.928093513364599e-05
707/1375, loss:0.2742, lr:3.974410552598858e-05
708/1375, loss:0.2725, lr:4.021273726520626e-05
709/1375, loss:0.2813, lr:4.0686894747275514e-05
710/1375, loss:0.2796, lr:4.116664312748033e-05
711/1375, loss:0.2691, lr:4.165204832936542e-05
712/1375, loss:0.2734, lr:4.21431770537949e-05
713/1375, loss:0.2707, lr:4.264009678811787e-05
714/1375, loss:0.2763, lr:4.314287581544204e-05
715/1375, loss:0.2654, lr:4.365158322401669e-05
716/1375, loss:0.2710, lr:4.416628891672626e-05
717/1375, loss:0.2719, lr:4.468706362069593e-05
718/1375, loss:0.2800, lr:4.52139788970104e-05
719/1375, loss:0.2687, lr:4.574710715054733e-05
720/1375, loss:0.2753, lr:4.628652163992664e-05
721/1375, loss:0.2704, lr:4.6832296487577234e-05
722/1375, loss:0.2745, lr:4.738450668992234e-05
723/1375, loss:0.2660, lr:4.7943228127684974e-05
724/1375, loss:0.2683, lr:4.850853757631492e-05
725/1375, loss:0.2621, lr:4.908051271653867e-05
726/1375, loss:0.2739, lr:4.965923214503372e-05
727/1375, loss:0.2730, lr:5.024477538522878e-05
728/1375, loss:0.2730, lr:5.083722289823129e-05
729/1375, loss:0.2766, lr:5.143665609388383e-05
730/1375, loss:0.2771, lr:5.204315734195083e-05
731/1375, loss:0.2663, lr:5.265680998343725e-05
732/1375, loss:0.2670, lr:5.3277698342040694e-05
733/1375, loss:0.2708, lr:5.3905907735738565e-05
734/1375, loss:0.2664, lr:5.454152448851183e-05
735/1375, loss:0.2787, lr:5.5184635942207056e-05
736/1375, loss:0.2603, lr:5.583533046853827e-05
737/1375, loss:0.2753, lr:5.649369748123038e-05
738/1375, loss:0.2691, lr:5.715982744830574e-05
739/1375, loss:0.2670, lr:5.783381190451564e-05
740/1375, loss:0.2548, lr:5.85157434639183e-05
741/1375, loss:0.2700, lr:5.920571583260528e-05
742/1375, loss:0.2759, lr:5.9903823821577856e-05
743/1375, loss:0.2721, lr:6.0610163359775255e-05
744/1375, loss:0.2573, lr:6.132483150725655e-05
745/1375, loss:0.2585, lr:6.20479264685379e-05
746/1375, loss:0.2840, lr:6.277954760608716e-05
747/1375, loss:0.2674, lr:6.351979545397751e-05
748/1375, loss:0.2647, lr:6.426877173170212e-05
749/1375, loss:0.2697, lr:6.502657935815171e-05
750/1375, loss:0.2590, lr:6.579332246575696e-05
751/1375, loss:0.2640, lr:6.656910641479755e-05
752/1375, loss:0.2817, lr:6.735403780788008e-05
753/1375, loss:0.2748, lr:6.81482245045866e-05
754/1375, loss:0.2694, lr:6.895177563629588e-05
755/1375, loss:0.2656, lr:6.976480162117949e-05
756/1375, loss:0.2682, lr:7.05874141793746e-05
757/1375, loss:0.2648, lr:7.141972634833582e-05
758/1375, loss:0.2856, lr:7.226185249836795e-05
759/1375, loss:0.2619, lr:7.311390834834193e-05
760/1375, loss:0.2666, lr:7.397601098159608e-05
761/1375, loss:0.2723, lr:7.484827886202486e-05
762/1375, loss:0.2733, lr:7.57308318503573e-05
763/1375, loss:0.2650, lr:7.662379122062739e-05
764/1375, loss:0.2566, lr:7.75272796768387e-05
765/1375, loss:0.2676, lr:7.844142136982548e-05
766/1375, loss:0.2692, lr:7.936634191431254e-05
767/1375, loss:0.2548, lr:8.030216840617631e-05
768/1375, loss:0.2618, lr:8.124902943990948e-05
769/1375, loss:0.2574, lr:8.220705512629147e-05
770/1375, loss:0.2765, lr:8.317637711026733e-05
771/1375, loss:0.2634, lr:8.415712858903749e-05
772/1375, loss:0.2754, lr:8.514944433036064e-05
773/1375, loss:0.2629, lr:8.615346069107262e-05
774/1375, loss:0.2637, lr:8.716931563582358e-05
775/1375, loss:0.2642, lr:8.819714875603606e-05
776/1375, loss:0.2597, lr:8.923710128908666e-05
777/1375, loss:0.2633, lr:9.028931613771379e-05
778/1375, loss:0.2700, lr:9.135393788965443e-05
779/1375, loss:0.2676, lr:9.243111283751225e-05
780/1375, loss:0.2601, lr:9.352098899886012e-05
781/1375, loss:0.2637, lr:9.462371613657957e-05
782/1375, loss:0.2609, lr:9.573944577944018e-05
783/1375, loss:0.2544, lr:9.686833124292149e-05
784/1375, loss:0.2723, lr:9.801052765028057e-05
785/1375, loss:0.2633, lr:9.916619195386791e-05
786/1375, loss:0.2792, lr:0.00010033548295669466
787/1375, loss:0.2631, lr:0.00010151856133425421
788/1375, loss:0.2632, lr:0.00010271558965660101
789/1375, loss:0.2551, lr:0.00010392673241068983
790/1375, loss:0.2607, lr:0.00010515215602297832
791/1375, loss:0.2654, lr:0.00010639202888229615
792/1375, loss:0.2708, lr:0.00010764652136298378
793/1375, loss:0.2738, lr:0.00010891580584830404
794/1375, loss:0.2653, lr:0.00011020005675412982
795/1375, loss:0.2709, lr:0.00011149945055291102
796/1375, loss:0.2626, lr:0.00011281416579792412
797/1375, loss:0.2514, lr:0.00011414438314780768
798/1375, loss:0.2705, lr:0.00011549028539138712
799/1375, loss:0.2745, lr:0.00011685205747279228
800/1375, loss:0.2591, lr:0.00011822988651687107
801/1375, loss:0.2634, lr:0.00011962396185490278
802/1375, loss:0.2609, lr:0.00012103447505061466
803/1375, loss:0.2599, lr:0.0001224616199265052
804/1375, loss:0.2705, lr:0.00012390559259047788
805/1375, loss:0.2691, lr:0.00012536659146278873
806/1375, loss:0.2534, lr:0.00012684481730331198
807/1375, loss:0.2722, lr:0.0001283404732391269
808/1375, loss:0.2734, lr:0.00012985376479243018
809/1375, loss:0.2668, lr:0.00013138489990877715
810/1375, loss:0.2608, lr:0.00013293408898565624
811/1375, loss:0.2760, lr:0.0001345015449014003
812/1375, loss:0.2659, lr:0.0001360874830444387
813/1375, loss:0.2551, lr:0.00013769212134289455
814/1375, loss:0.2772, lr:0.00013931568029453074
815/1375, loss:0.2603, lr:0.0001409583829970492
816/1375, loss:0.2512, lr:0.0001426204551787473
817/1375, loss:0.2617, lr:0.00014430212522953582
818/1375, loss:0.2733, lr:0.00014600362423232267
819/1375, loss:0.2772, lr:0.0001477251859947666
820/1375, loss:0.2671, lr:0.00014946704708140534
821/1375, loss:0.2689, lr:0.0001512294468461626
822/1375, loss:0.2617, lr:0.00015301262746523836
823/1375, loss:0.2596, lr:0.00015481683397038697
824/1375, loss:0.2602, lr:0.00015664231428258763
825/1375, loss:0.2705, lr:0.00015848931924611185
826/1375, loss:0.2643, lr:0.00016035810266299276
827/1375, loss:0.2530, lr:0.0001622489213279006
828/1375, loss:0.2585, lr:0.00016416203506342968
829/1375, loss:0.2555, lr:0.00016609770675580135
830/1375, loss:0.2589, lr:0.00016805620239098782
831/1375, loss:0.2506, lr:0.00017003779109126208
832/1375, loss:0.2657, lr:0.00017204274515217872
833/1375, loss:0.2714, lr:0.00017407134007999084
834/1375, loss:0.2665, lr:0.00017612385462950804
835/1375, loss:0.2506, lr:0.00017820057084240099
836/1375, loss:0.2669, lr:0.00018030177408595745
837/1375, loss:0.2621, lr:0.00018242775309229548
838/1375, loss:0.2651, lr:0.00018457879999803886
839/1375, loss:0.2694, lr:0.00018675521038446035
840/1375, loss:0.2753, lr:0.00018895728331809838
841/1375, loss:0.2630, lr:0.0001911853213918526
842/1375, loss:0.2691, lr:0.000193439630766564
843/1375, loss:0.2628, lr:0.00019572052121308528
844/1375, loss:0.2626, lr:0.00019802830615484735
845/1375, loss:0.2554, lr:0.0002003633027109277
846/1375, loss:0.2633, lr:0.00020272583173962662
847/1375, loss:0.2691, lr:0.00020511621788255716
848/1375, loss:0.2672, lr:0.00020753478960925512
849/1375, loss:0.2647, lr:0.00020998187926231485
850/1375, loss:0.2626, lr:0.00021245782310305746
851/1375, loss:0.2648, lr:0.00021496296135773733
852/1375, loss:0.2540, lr:0.0002174976382642936
853/1375, loss:0.2505, lr:0.00022006220211965286
854/1375, loss:0.2665, lr:0.00022265700532758946
855/1375, loss:0.2675, lr:0.00022528240444715043
856/1375, loss:0.2629, lr:0.00022793876024165117
857/1375, loss:0.2643, lr:0.00023062643772824896
858/1375, loss:0.2642, lr:0.00023334580622810097
859/1375, loss:0.2627, lr:0.00023609723941711366
860/1375, loss:0.2681, lr:0.0002388811153772906
861/1375, loss:0.2650, lr:0.00024169781664868585
862/1375, loss:0.2436, lr:0.0002445477302819698
863/1375, loss:0.2508, lr:0.00024743124789161473
864/1375, loss:0.2607, lr:0.00025034876570970794
865/1375, loss:0.2692, lr:0.00025330068464039877
866/1375, loss:0.2626, lr:0.00025628741031498816
867/1375, loss:0.2589, lr:0.0002593093531476674
868/1375, loss:0.2534, lr:0.0002623669283919144
869/1375, loss:0.2638, lr:0.0002654605561975548
870/1375, loss:0.2603, lr:0.0002685906616684958
871/1375, loss:0.2632, lr:0.00027175767492114097
872/1375, loss:0.2619, lr:0.0002749620311434938
873/1375, loss:0.2600, lr:0.00027820417065495777
874/1375, loss:0.2594, lr:0.0002814845389668422
875/1375, loss:0.2653, lr:0.0002848035868435811
876/1375, loss:0.2688, lr:0.0002881617703646737
877/1375, loss:0.2675, lr:0.00029155955098735594
878/1375, loss:0.2673, lr:0.0002949973956100104
879/1375, loss:0.2572, lr:0.000298475776636324
880/1375, loss:0.2591, lr:0.00030199517204020256
881/1375, loss:0.2589, lr:0.0003055560654314502
882/1375, loss:0.2671, lr:0.0003091589461222238
883/1375, loss:0.2577, lr:0.0003128043091942704
884/1375, loss:0.2626, lr:0.00031649265556695806
885/1375, loss:0.2639, lr:0.0003202244920661084
886/1375, loss:0.2626, lr:0.0003240003314936408
887/1375, loss:0.2578, lr:0.0003278206926980384
888/1375, loss:0.2608, lr:0.0003316861006456439
889/1375, loss:0.2473, lr:0.0003355970864927969
890/1375, loss:0.2615, lr:0.0003395541876588218
891/1375, loss:0.2677, lr:0.0003435579478998756
892/1375, loss:0.2580, lr:0.00034760891738366725
893/1375, loss:0.2449, lr:0.00035170765276505765
894/1375, loss:0.2431, lr:0.000355854717262551
895/1375, loss:0.2668, lr:0.0003600506807356884
896/1375, loss:0.2530, lr:0.0003642961197633536
897/1375, loss:0.2625, lr:0.00036859161772300245
898/1375, loss:0.2666, lr:0.0003729377648708264
899/1375, loss:0.2528, lr:0.0003773351584228611
900/1375, loss:0.2585, lr:0.0003817844026370517
901/1375, loss:0.2687, lr:0.00038628610889628533
902/1375, loss:0.2673, lr:0.00039084089579240314
903/1375, loss:0.2520, lr:0.00039544938921120263
904/1375, loss:0.2516, lr:0.0004001122224184423
905/1375, loss:0.2591, lr:0.00040483003614686036
906/1375, loss:0.2637, lr:0.0004096034786842199
907/1375, loss:0.2597, lr:0.00041443320596239153
908/1375, loss:0.2567, lr:0.0004193198816474869
909/1375, loss:0.2552, lr:0.0004242641772310551
910/1375, loss:0.2740, lr:0.0004292667721223538
911/1375, loss:0.2596, lr:0.00043432835374170904
912/1375, loss:0.2603, lr:0.00043944961761497534
913/1375, loss:0.2569, lr:0.00044463126746911
914/1375, loss:0.2558, lr:0.000449874015328874
915/1375, loss:0.2629, lr:0.00045517858161467335
916/1375, loss:0.2526, lr:0.00046054569524155414
917/1375, loss:0.2548, lr:0.00046597609371936457
918/1375, loss:0.2528, lr:0.00047147052325409835
919/1375, loss:0.2562, lr:0.0004770297388504328
920/1375, loss:0.2601, lr:0.00048265450441547624
921/1375, loss:0.2590, lr:0.0004883455928637385
922/1375, loss:0.2452, lr:0.0004941037862233393
923/1375, loss:0.2524, lr:0.0004999298757434688
924/1375, loss:0.2600, lr:0.0005058246620031154
925/1375, loss:0.2618, lr:0.0005117889550210754
926/1375, loss:0.2529, lr:0.0005178235743672597
927/1375, loss:0.2515, lr:0.0005239293492753141
928/1375, loss:0.2587, lr:0.0005301071187565653
929/1375, loss:0.2578, lr:0.0005363577317153126
930/1375, loss:0.2509, lr:0.0005426820470654779
931/1375, loss:0.2561, lr:0.0005490809338486314
932/1375, loss:0.2445, lr:0.0005555552713534091
933/1375, loss:0.2554, lr:0.0005621059492363383
934/1375, loss:0.2513, lr:0.0005687338676440876
935/1375, loss:0.2525, lr:0.0005754399373371586
936/1375, loss:0.2527, lr:0.000582225079815036
937/1375, loss:0.2444, lr:0.0005890902274428134
938/1375, loss:0.2569, lr:0.0005960363235793121
939/1375, loss:0.2477, lr:0.0006030643227067107
940/1375, loss:0.2559, lr:0.0006101751905617032
941/1375, loss:0.2592, lr:0.0006173699042682031
942/1375, loss:0.2595, lr:0.0006246494524716134
943/1375, loss:0.2552, lr:0.0006320148354746786
944/1375, loss:0.2677, lr:0.0006394670653749389
945/1375, loss:0.2610, lr:0.0006470071662038058
946/1375, loss:0.2524, lr:0.000654636174067277
947/1375, loss:0.2488, lr:0.0006623551372883098
948/1375, loss:0.2553, lr:0.0006701651165508753
949/1375, loss:0.2605, lr:0.0006780671850457089
950/1375, loss:0.2458, lr:0.0006860624286177808
951/1375, loss:0.2437, lr:0.0006941519459155048
952/1375, loss:0.2508, lr:0.000702336848541707
953/1375, loss:0.2579, lr:0.0007106182612063735
954/1375, loss:0.2414, lr:0.0007189973218812005
955/1375, loss:0.2592, lr:0.0007274751819559659
956/1375, loss:0.2465, lr:0.0007360530063967449
957/1375, loss:0.2458, lr:0.0007447319739059911
958/1375, loss:0.2479, lr:0.0007535132770845057
959/1375, loss:0.2520, lr:0.0007623981225953154
960/1375, loss:0.2438, lr:0.0007713877313294837
961/1375, loss:0.2571, lr:0.0007804833385738772
962/1375, loss:0.2571, lr:0.0007896861941809087
963/1375, loss:0.2505, lr:0.0007989975627402841
964/1375, loss:0.2506, lr:0.0008084187237527725
965/1375, loss:0.2483, lr:0.0008179509718060259
966/1375, loss:0.2475, lr:0.0008275956167524721
967/1375, loss:0.2508, lr:0.0008373539838893053
968/1375, loss:0.2559, lr:0.0008472274141405989
969/1375, loss:0.2534, lr:0.000857217264241565
970/1375, loss:0.2539, lr:0.000867324906924988
971/1375, loss:0.2381, lr:0.0008775517311098546
972/1375, loss:0.2387, lr:0.0008878991420922098
973/1375, loss:0.2426, lr:0.000898368561738262
974/1375, loss:0.2402, lr:0.000908961428679766
975/1375, loss:0.2472, lr:0.0009196791985117087
976/1375, loss:0.2452, lr:0.000930523343992327
977/1375, loss:0.2531, lr:0.0009414953552454832
978/1375, loss:0.2352, lr:0.0009525967399654274
979/1375, loss:0.2506, lr:0.0009638290236239734
980/1375, loss:0.2428, lr:0.0009751937496801184
981/1375, loss:0.2513, lr:0.000986692479792134
982/1375, loss:0.2437, lr:0.0009983267940321572
983/1375, loss:0.2429, lr:0.0010100982911033134
984/1375, loss:0.2446, lr:0.0010220085885593983
985/1375, loss:0.2437, lr:0.00103405932302715
986/1375, loss:0.2400, lr:0.0010462521504311434
987/1375, loss:0.2573, lr:0.0010585887462213335
988/1375, loss:0.2418, lr:0.0010710708056032858
989/1375, loss:0.2364, lr:0.0010837000437711175
990/1375, loss:0.2577, lr:0.0010964781961431882
991/1375, loss:0.2432, lr:0.0011094070186005672
992/1375, loss:0.2543, lr:0.0011224882877283156
993/1375, loss:0.2403, lr:0.00113572380105961
994/1375, loss:0.2466, lr:0.0011491153773227482
995/1375, loss:0.2378, lr:0.0011626648566910637
996/1375, loss:0.2420, lr:0.001176374101035791
997/1375, loss:0.2362, lr:0.0011902449941819093
998/1375, loss:0.2489, lr:0.0012042794421670041
999/1375, loss:0.2383, lr:0.0012184793735031815
1000/1375, loss:0.2455, lr:0.0012328467394420698
1001/1375, loss:0.2393, lr:0.0012473835142429467
1002/1375, loss:0.2447, lr:0.001262091695444028
1003/1375, loss:0.2347, lr:0.0012769733041369542
1004/1375, loss:0.2376, lr:0.0012920303852445145
